scope_id,quarter_id,plant,work_center,prior_quarter_bottleneck_flag,prior_quarter_overload_hours,prior_quarter_mitigation_used,carry_over_capacity_risk_flag,learning_note
mvp_3plant,2028-Q1,NW05,P01_NW05_GRINDING_1,True,213245.28,no_lever_available,True,"NW05/P01_NW05_GRINDING_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_GRINDING_1,True,206351.56,no_lever_available,True,"NW05/P01_NW05_GRINDING_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_GRINDING_1,True,214837.75,no_lever_available,True,"NW05/P01_NW05_GRINDING_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_GRINDING_1,True,208053.43,no_lever_available,True,"NW05/P01_NW05_GRINDING_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_OVEN_1,False,0.0,no_lever_available,False,NW05/P01_NW05_OVEN_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_OVEN_1,True,162001.4,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_OVEN_1,True,152547.18,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_OVEN_1,True,167641.12,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_OVEN_1,True,157981.39,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_OVEN_1,True,164667.46,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_OVEN_1,True,156257.28,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_OVEN_1,True,164123.34,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_OVEN_1,True,158281.24,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_OVEN_1,True,159056.9,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_OVEN_1,True,157045.99,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_OVEN_1,True,156954.09,no_lever_available,True,"NW05/P01_NW05_OVEN_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_1,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_1,True,342519.78,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_1,True,355334.49,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_1,True,367116.82,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_1,True,348327.39,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_1,True,352768.74,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_1,True,344336.65,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_1,True,350424.71,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_1,True,357835.36,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_1,True,345572.07,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_1,True,345851.38,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_1,True,357565.09,no_lever_available,True,"NW05/P01_NW05_PRESS_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_2,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_2: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_2,True,287352.37,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_2,True,296174.53,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_2,True,304244.94,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_2,True,288359.2,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_2,True,290123.14,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_2,True,302466.7,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_2,True,296046.98,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_2,True,309670.68,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_2,True,301882.55,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_2,True,289055.82,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_2,True,300904.8,no_lever_available,True,"NW05/P01_NW05_PRESS_2: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_3,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_3: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_3,True,276681.04,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_3,True,271441.49,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_3,True,291100.89,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_3,True,279997.43,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_3,True,287176.37,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_3,True,269515.17,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_3,True,276650.69,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_3,True,282313.37,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_3,True,285620.18,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_3,True,278692.51,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_3,True,289003.91,no_lever_available,True,"NW05/P01_NW05_PRESS_3: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_4,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_4: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_4,True,183570.58,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_4,True,173222.42,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_4,True,177184.07,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_4,True,182183.92,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_4,True,182600.47,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_4,True,183660.11,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_4,True,175531.55,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_4,True,171589.81,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_4,True,174036.21,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_4,True,176945.94,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_4,True,172731.6,no_lever_available,True,"NW05/P01_NW05_PRESS_4: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_5,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_5: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_5,True,363836.4,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_5,True,359643.96,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_5,True,366818.51,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_5,True,379264.96,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_5,True,374492.84,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_5,True,385220.18,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_5,True,364820.7,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_5,True,362682.65,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_5,True,383559.27,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_5,True,383072.43,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_5,True,392057.69,no_lever_available,True,"NW05/P01_NW05_PRESS_5: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW05,P01_NW05_PRESS_6,False,0.0,no_lever_available,False,NW05/P01_NW05_PRESS_6: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW05,P01_NW05_PRESS_6,True,273395.11,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_6,True,264761.71,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_6,True,253847.81,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_6,True,263053.67,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_6,True,266017.36,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_6,True,264608.41,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_6,True,253166.64,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_6,True,271389.49,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_6,True,263823.05,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_6,True,262315.14,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_6,True,271693.53,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
